sample_name,query,asv_read_index,asv_read_raw,asv_pa
E003,ASV223,0,0,0
E003,ASV225,0,0,0
E003,ASV226,0,0,0
E003,ASV227,0,0,0
E003,ASV229,0,0,0
E003,ASV230,0,0,0
E003,ASV232,0,0,0
E003,ASV235,0,0,0
E003,ASV237,0,0,0
E003,ASV24,0,0,0
E003,ASV241,0,0,0
E003,ASV242,0,0,0
E003,ASV243,0,0,0
E003,ASV244,0,0,0
E003,ASV247,0,0,0
E003,ASV248,0,0,0
E003,ASV249,0,0,0
E003,ASV25,0,0,0
E003,ASV251,0,0,0
E003,ASV252,0,0,0
E003,ASV254,0,0,0
E003,ASV256,0,0,0
E003,ASV257,0,0,0
E003,ASV258,0,0,0
E003,ASV259,0,0,0
E003,ASV261,0,0,0
E003,ASV262,0,0,0
E003,ASV263,0,0,0
E003,ASV264,0,0,0
E003,ASV265,0,0,0
E003,ASV267,0,0,0
E003,ASV27,0,0,0
E003,ASV271,0,0,0
E003,ASV272,0,0,0
E003,ASV273,0,0,0
E003,ASV275,0,0,0
E003,ASV277,0,0,0
E003,ASV278,0,0,0
E003,ASV280,0,0,0
E003,ASV281,0,0,0
E003,ASV282,0,0,0
E003,ASV283,0,0,0
E003,ASV285,0,0,0
E003,ASV286,0,0,0
E003,ASV288,0,0,0
E003,ASV29,0,0,0
E003,ASV290,0,0,0
E003,ASV291,0,0,0
E003,ASV294,0,0,0
E003,ASV295,0,0,0
E003,ASV297,0,0,0
E003,ASV298,0,0,0
E003,ASV30,0.35690450935586704,294,1
E003,ASV306,0,0,0
E003,ASV308,0,0,0
E003,ASV309,0,0,0
E003,ASV31,0,0,0
E003,ASV319,0,0,0
E003,ASV32,0,0,0
E003,ASV322,0,0,0
E003,ASV325,0,0,0
E003,ASV327,0,0,0
E003,ASV329,0,0,0
E003,ASV33,0,0,0
E003,ASV330,0,0,0
E003,ASV331,0,0,0
E003,ASV333,0,0,0
E003,ASV337,0,0,0
E003,ASV338,0,0,0
E003,ASV339,0,0,0
E003,ASV34,0,0,0
E003,ASV340,0,0,0
E003,ASV344,0,0,0
E003,ASV345,0,0,0
E003,ASV347,0,0,0
E003,ASV349,0,0,0
E003,ASV351,0,0,0
E003,ASV352,0,0,0
E003,ASV356,0,0,0
E003,ASV357,0,0,0
E003,ASV365,0,0,0
E003,ASV366,0,0,0
E003,ASV367,0,0,0
E003,ASV369,0,0,0
E003,ASV37,0,0,0
E003,ASV371,0,0,0
E003,ASV372,0,0,0
E003,ASV373,0,0,0
E003,ASV374,0,0,0
E003,ASV378,0,0,0
E003,ASV379,0,0,0
E003,ASV381,0,0,0
E003,ASV387,0,0,0
E003,ASV389,1,586,1
E003,ASV39,0,0,0
E003,ASV391,0,0,0
E003,ASV392,0,0,0
E003,ASV394,0,0,0
E003,ASV396,0,0,0
E003,ASV398,0,0,0
E003,ASV4,0,0,0
E003,ASV401,0,0,0
E003,ASV402,0,0,0
E003,ASV405,0,0,0
E003,ASV406,0,0,0
E003,ASV408,0,0,0
E003,ASV409,0,0,0
E003,ASV41,1,11519,1
E003,ASV410,0,0,0
E003,ASV411,0,0,0
E003,ASV412,0,0,0
E003,ASV413,0,0,0
E003,ASV415,0,0,0
E003,ASV418,0,0,0
E003,ASV419,0,0,0
E003,ASV42,0,0,0
E003,ASV420,0,0,0
E003,ASV421,0,0,0
E003,ASV423,0,0,0
E003,ASV425,0,0,0
E003,ASV426,0,0,0
E003,ASV428,0,0,0
E003,ASV429,0,0,0
E003,ASV430,0,0,0
E003,ASV433,0,0,0
E003,ASV435,0,0,0
E003,ASV436,0,0,0
E003,ASV437,0,0,0
E003,ASV438,0,0,0
E003,ASV439,0,0,0
E003,ASV443,0,0,0
E003,ASV444,0,0,0
E003,ASV447,0,0,0
E003,ASV449,0,0,0
E003,ASV45,0,0,0
E003,ASV451,1,450,1
E003,ASV452,0,0,0
E003,ASV453,0,0,0
E003,ASV454,0,0,0
E003,ASV457,0,0,0
E003,ASV459,0,0,0
E003,ASV46,0,0,0
E003,ASV463,0,0,0
E003,ASV466,0,0,0
E003,ASV467,0,0,0
E003,ASV468,0,0,0
E003,ASV469,0,0,0
E003,ASV47,0.2446301735819975,1555,1
E003,ASV470,0,0,0
E003,ASV472,0,0,0
E003,ASV474,0,0,0
E003,ASV475,0,0,0
E003,ASV476,0,0,0
E003,ASV477,0,0,0
E003,ASV478,0,0,0
E003,ASV479,0,0,0
E003,ASV480,0,0,0
E003,ASV482,0,0,0
E003,ASV483,0,0,0
E003,ASV487,0,0,0
E003,ASV488,0,0,0
E003,ASV492,0,0,0
E003,ASV493,0,0,0
E003,ASV495,0,0,0
E003,ASV496,0,0,0
E003,ASV497,0,0,0
E003,ASV498,0,0,0
E003,ASV5,0,0,0
E003,ASV50,0,0,0
E003,ASV501,0,0,0
E003,ASV504,0,0,0
E003,ASV508,0,0,0
E003,ASV509,0,0,0
E003,ASV510,0,0,0
E003,ASV512,0,0,0
E003,ASV513,0,0,0
E003,ASV514,0,0,0
E003,ASV516,0,0,0
E003,ASV517,0,0,0
E003,ASV52,0,0,0
E003,ASV520,0,0,0
E003,ASV522,1,324,1
E003,ASV524,0,0,0
E003,ASV525,0,0,0
E003,ASV527,0,0,0
E003,ASV53,0,0,0
E003,ASV531,0,0,0
E003,ASV532,0,0,0
E003,ASV534,0,0,0
E003,ASV535,0,0,0
E003,ASV537,0,0,0
E003,ASV539,0,0,0
E003,ASV54,0,0,0
E003,ASV541,0,0,0
E003,ASV543,0,0,0
E003,ASV546,0,0,0
E003,ASV547,0,0,0
E003,ASV548,0,0,0
E003,ASV549,0,0,0
E003,ASV55,0,0,0
E003,ASV550,0,0,0
E003,ASV553,0,0,0
E003,ASV555,0,0,0
E003,ASV557,0,0,0
E003,ASV558,0,0,0
E003,ASV559,0,0,0
E003,ASV560,0,0,0
E003,ASV562,0,0,0
E003,ASV564,0,0,0
E003,ASV568,0,0,0
E003,ASV57,0,0,0
E003,ASV571,0,0,0
E003,ASV572,0,0,0
E003,ASV573,1,258,1
E003,ASV576,0,0,0
E003,ASV58,0,0,0
E003,ASV581,0,0,0
E003,ASV582,0,0,0
E003,ASV583,0,0,0
E003,ASV584,0,0,0
E003,ASV586,0,0,0
E003,ASV589,0,0,0
E003,ASV59,0,0,0
E003,ASV593,0,0,0
E003,ASV595,0,0,0
E003,ASV596,0,0,0
E003,ASV597,0,0,0
E003,ASV6,0,0,0
E003,ASV601,0,0,0
E003,ASV602,0,0,0
E003,ASV603,0,0,0
E003,ASV605,0,0,0
E003,ASV608,0,0,0
